,price,type,address,url,agent_url,postcode,number_bedrooms,search_date
295,79950.0,2 bedroom terraced house for sale,"Waltons Terrace, New Brancepeth, Durham, DH7",http://www.rightmove.co.uk/properties/119277614#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/YOUR-MOVE-Chris-Stonock/Durham-83353.html,DH7,2.0,2022-02-19 23:43:34.882786
296,79950.0,1 bedroom flat for sale,"Camsell Court, Durham, DH1 5FQ",http://www.rightmove.co.uk/properties/68272881#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Retirement-Homesearch/New-Milton-12522.html,DH1,1.0,2022-02-19 23:43:34.882786
297,75000.0,2 bedroom semi-detached house for sale,"George Street, Bowburn, County Durham",http://www.rightmove.co.uk/properties/120173210#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Safe-and-Secure-Properties/Houghton-Le-Spring-140753.html,,2.0,2022-02-19 23:43:34.882786
298,75000.0,2 bedroom terraced house for sale,"Edward Terrace, New Brancepeth, Durham, DH7",http://www.rightmove.co.uk/properties/120115190#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Reeds-Rains/Durham-City-30221.html,DH7,2.0,2022-02-19 23:43:34.882786
299,75000.0,2 bedroom terraced house for sale,"North View, Sherburn Hill, Durham",http://www.rightmove.co.uk/properties/118562735#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/elopa/Sunderland-161747.html,,2.0,2022-02-19 23:43:34.882786
300,200000.0,3 bedroom detached house for sale,"Sherburn Road, Gilesgate, Durham",http://www.rightmove.co.uk/properties/120154802#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Durham-42734.html,,3.0,2022-02-19 23:43:34.882786
301,75000.0,2 bedroom apartment for sale,"Front Street, Sherburn Hill, Durham, Durham, DH6",http://www.rightmove.co.uk/properties/117198050#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Reeds-Rains/Durham-City-30221.html,DH6,2.0,2022-02-19 23:43:34.882786
302,75000.0,2 bedroom apartment for sale,"Front Street, Sherburn Hill, Durham",http://www.rightmove.co.uk/properties/117096335#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Durham-42734.html,,2.0,2022-02-19 23:43:34.882786
303,74950.0,3 bedroom apartment for sale,"Commercial Street, Brandon, Durham, DH7",http://www.rightmove.co.uk/properties/114746639#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Ben-Charles/Durham-83492.html,DH7,3.0,2022-02-19 23:43:34.882786
304,70000.0,1 bedroom flat for sale,"Bamburgh Road, Durham, Durham, DH1",http://www.rightmove.co.uk/properties/116391116#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Bridgfords/Durham-335.html,DH1,1.0,2022-02-19 23:43:34.882786
305,69950.0,2 bedroom apartment for sale,"Meadow Rise, Meadowfield, Durham",http://www.rightmove.co.uk/properties/118898441#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Durham-42734.html,,2.0,2022-02-19 23:43:34.882786
306,69950.0,3 bedroom semi-detached house for sale,"Margaret Court, Bowburn, Durham",http://www.rightmove.co.uk/properties/119683028#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Durham-42734.html,,3.0,2022-02-19 23:43:34.882786
307,69950.0,2 bedroom end of terrace house for sale,"Bannerman Terrace, Ushaw Moor",http://www.rightmove.co.uk/properties/119481041#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rise-Sales-and-Lettings/Durham-63445.html,,2.0,2022-02-19 23:43:34.882786
308,65000.0,2 bedroom terraced house for sale,"John Street South, Meadowfield, Durham, DH7",http://www.rightmove.co.uk/properties/118181576#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/J-W-Wood/Durham-City-36036.html,DH7,2.0,2022-02-19 23:43:34.882786
309,65000.0,2 bedroom terraced house for sale,"North View, Sherburn Hill, Durham",http://www.rightmove.co.uk/properties/118542470#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/elopa/Sunderland-161747.html,,2.0,2022-02-19 23:43:34.882786
310,63000.0,1 bedroom apartment for sale,"Bamburgh Road, Durham, DH1",http://www.rightmove.co.uk/properties/75307341#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Ben-Charles/Durham-83492.html,DH1,1.0,2022-02-19 23:43:34.882786
311,62000.0,2 bedroom terraced house for sale,"Edward Terrace, New Brancepeth, Durham, DH7",http://www.rightmove.co.uk/properties/119574587#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/J-W-Wood/Durham-City-36036.html,DH7,2.0,2022-02-19 23:43:34.882786
312,55000.0,2 bedroom terraced house for sale,"Elliot Street, Sacriston",http://www.rightmove.co.uk/properties/116616374#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Stuart-Edwards/Durham-41828.html,,2.0,2022-02-19 23:43:34.882786
313,50000.0,Plot for sale,"Colliery Road, Bearpark, Durham, DH7",http://www.rightmove.co.uk/properties/94539392#/?channel=COM_BUY,http://www.rightmove.co.uk/estate-agents/agent/J-W-Wood/Durham-City-36036.html,DH7,,2022-02-19 23:43:34.882786
314,50000.0,2 bedroom flat for sale,"Forest View, Brandon, Durham, ., DH78XB",http://www.rightmove.co.uk/properties/109232219#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Pattinson-Estate-Agents/Gilesgate-74630.html,,2.0,2022-02-19 23:43:34.882786
315,40000.0,1 bedroom flat for sale,"Durham, DH1",http://www.rightmove.co.uk/properties/119943191#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/YOUR-MOVE-Chris-Stonock/Durham-83353.html,DH1,1.0,2022-02-19 23:43:34.882786
316,400000.0,4 bedroom end of terrace house for sale,"Jubilee Place, High Street North, Shincliffe Village, DH1",http://www.rightmove.co.uk/properties/119924900#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/J-W-Wood/Durham-City-36036.html,DH1,4.0,2022-02-19 23:43:34.882786
